663.485535	1.000537
663.486216	0.999304
663.486897	0.999957
663.487578	1.000257
663.488259	0.999216
663.488941	1.000239
663.489622	0.998933
663.490303	1.000501
663.490984	0.999676
663.491665	1.000982
663.492346	0.998797
663.493708	0.998206
663.494389	1.000224
663.49507	0.999669
663.495752	0.999208
663.496433	1.001416
663.497114	1.000161
663.497795	0.999301
663.498476	1.000116
663.499157	1.000313
663.499838	0.999285
663.500519	0.998883
663.50086	1.000061
663.5012	1.000033
663.501881	0.999357
663.502563	0.999787
663.503244	0.999377
663.503925	0.999434
663.504606	0.999207
663.505287	1.000248
663.505968	1.001846
663.506649	1.002803
663.50733	1.000064
663.508011	0.999724
663.508693	1.000191
663.509374	1.000498
663.510055	0.999996
663.510736	0.999539
663.511417	1.000484
663.512098	0.998761
663.512779	1.000021
663.51346	1.000138
663.514141	1.000181
663.514822	0.99972
663.515504	1.000896
663.516184	0.998962
663.516866	1.000056
663.517547	0.999689
663.518228	0.999259
663.518909	1.001698
663.51959	0.999411
663.520271	1.000529
663.520952	1.000323
663.521293	0.999684
663.521633	1.000112
663.522314	0.999001
663.522995	1.000293
663.523677	0.999657
663.524358	0.999078
663.525039	1.00128
663.52572	1.000629
663.526401	1.000285
663.527082	1.000569
663.527763	0.999655
663.528444	0.997602
663.529125	0.998577
663.529807	0.998117
663.530488	0.997729
663.531169	0.998437
663.53185	0.996877
663.532531	0.996855
663.533212	0.997232
663.533893	0.99654
663.534574	0.994972
663.535255	0.99499
663.535936	0.995337
663.536618	0.994092
663.537299	0.99458
663.53798	0.994428
663.538661	0.992729
663.539342	0.992543
663.540023	0.990743
663.540704	0.991931
663.541385	0.990144
663.541726	0.991347
663.542066	0.990462
663.542747	0.989507
663.543429	0.989286
663.54411	0.989567
663.544791	0.990117
663.545472	0.988662
663.546153	0.98634
663.546834	0.988171
663.547515	0.986132
663.548196	0.988185
663.548877	0.987689
663.549558	0.987038
663.550239	0.987609
663.550921	0.988703
663.551602	0.986234
663.552283	0.986777
663.552964	0.986837
663.553645	0.985425
663.554326	0.98576
663.555007	0.986611
663.555688	0.986726
663.556369	0.986126
663.55705	0.985902
663.557732	0.985767
663.558413	0.986219
663.559094	0.985775
663.559775	0.983709
663.560456	0.985641
663.561137	0.98512
663.561818	0.985888
663.562159	0.985646
663.562499	0.985268
663.56318	0.985391
663.563861	0.986451
663.564543	0.986152
663.565224	0.985441
663.565905	0.984273
663.566586	0.985804
663.567267	0.986081
663.567948	0.984232
663.568629	0.984533
663.56931	0.986023
663.569991	0.985575
663.570672	0.985298
663.571354	0.985734
663.572035	0.983362
663.572716	0.985303
663.573397	0.984243
663.574078	0.984418
663.574759	0.983308
663.57544	0.984911
663.576121	0.983631
663.576802	0.98533
663.577483	0.982595
663.578164	0.983867
663.578846	0.984111
663.579527	0.983267
663.580208	0.984662
663.580889	0.983118
663.58157	0.984015
663.582251	0.983801
663.582592	0.983952
663.582932	0.984222
663.583613	0.983788
663.584294	0.98308
663.584976	0.984845
663.585657	0.983576
663.586338	0.98316
663.587019	0.983272
663.5877	0.983723
663.588381	0.98637
663.589062	0.9828
663.589743	0.9825
663.590424	0.984017
663.591105	0.983716
663.591786	0.984183
663.592468	0.984222
663.593149	0.984787
663.59383	0.984589
663.594511	0.983533
663.595192	0.984068
663.595873	0.983441
663.596554	0.983297
663.597235	0.984324
663.597916	0.983549
663.598597	0.984127
663.599279	0.982428
663.59996	0.983061
663.600641	0.983509
663.601322	0.982326
663.602003	0.983325
663.602684	0.98434
663.603025	0.983295
663.603365	0.984488
663.604046	0.982517
663.604727	0.981959
663.605408	0.981849
663.60609	0.985204
663.606771	0.983614
663.607452	0.983044
663.608133	0.982855
663.608814	0.983492
663.609495	0.982219
663.610176	0.982175
663.610857	0.983296
663.611538	0.983034
663.612219	0.982627
663.612901	0.9833
663.613582	0.981897
663.614263	0.983843
663.614944	0.983865
663.615625	0.982393
663.616306	0.984263
663.616987	0.984168
663.617668	0.984695
663.618349	0.982524
663.61903	0.982229
663.619712	0.981891
663.620393	0.983619
663.621074	0.986702
663.621755	0.982611
663.622436	0.983838
663.623117	0.982606
663.623458	0.983655
663.623798	0.983789
663.624479	0.983854
663.62516	0.982304
663.625841	0.983645
663.626523	0.984449
663.627204	0.983459
663.627885	0.983515
663.628566	0.983856
663.629247	0.984568
663.629928	0.984327
663.630609	0.983916
663.63129	0.984096
663.631971	0.983805
663.632652	0.984423
663.633334	0.984863
663.634015	0.98429
663.634696	0.983778
663.635377	0.982075
663.636058	0.983422
663.636739	0.982837
663.63742	0.983713
663.638101	0.982503
663.638782	0.984797
663.639463	0.983587
663.640144	0.982527
663.640826	0.984852
663.641507	0.983341
663.642188	0.982984
663.642869	0.982934
663.64355	0.983759
663.643891	0.98326
663.644231	0.985007
663.644912	0.983262
663.645593	0.981936
663.646274	0.983178
663.646955	0.982723
663.647637	0.982471
663.648318	0.984139
663.648999	0.983189
663.64968	0.983398
663.650361	0.982966
663.651042	0.983576
663.651723	0.983234
663.652404	0.984416
663.653085	0.982839
663.653767	0.982613
663.654448	0.983808
663.655129	0.981843
663.65581	0.984013
663.656491	0.98277
663.657172	0.983387
663.657853	0.981554
663.658534	0.982549
663.659215	0.983839
663.659896	0.984263
663.660578	0.983982
663.661259	0.983963
663.66194	0.985269
663.662621	0.983994
663.663302	0.983843
663.663983	0.985648
663.664323	0.984103
663.664664	0.983578
663.665345	0.985074
663.666026	0.983398
663.666707	0.983478
663.667389	0.984648
663.668069	0.984487
663.668751	0.983764
663.669432	0.985545
663.670113	0.986271
663.670794	0.984566
663.671475	0.984721
663.672156	0.984717
663.672837	0.984892
663.673518	0.984684
663.674199	0.984461
663.67488	0.983259
663.675562	0.984339
663.676243	0.985396
663.676924	0.985038
663.677605	0.984234
663.678286	0.983255
663.678967	0.983577
663.679648	0.985764
663.680329	0.985553
663.68101	0.985559
663.681692	0.984418
663.682373	0.98508
663.683054	0.985529
663.683735	0.98564
663.684416	0.984889
663.684757	0.98537
663.685097	0.986436
663.685778	0.986268
663.686459	0.985096
663.68714	0.985349
663.687821	0.986246
663.688503	0.986109
663.689184	0.984932
663.689865	0.986361
663.690546	0.986029
663.691227	0.985644
663.691908	0.986642
663.692589	0.986735
663.69327	0.986565
663.693951	0.985596
663.694632	0.988065
663.695314	0.987467
663.695995	0.987772
663.696676	0.987312
663.697357	0.987404
663.698038	0.986593
663.698719	0.987224
663.6994	0.985714
663.700081	0.987998
663.700762	0.988181
663.701443	0.987443
663.702124	0.989282
663.702806	0.989432
663.703487	0.989018
663.704168	0.99161
663.704849	0.991938
663.70519	0.991739
663.70553	0.992034
663.706211	0.992807
663.706892	0.992542
663.707573	0.99341
663.708254	0.993688
663.708936	0.994422
663.709617	0.993805
663.710298	0.995975
663.710979	0.996097
663.71166	0.994443
663.712341	0.996642
663.713022	0.996865
663.713703	0.996944
663.714384	0.996453
663.715065	0.998409
663.715746	0.997526
663.716428	0.998857
663.717109	0.997321
663.71779	0.998734
663.718471	0.999124
663.719152	0.999102
663.719833	0.998616
663.720514	0.999619
663.721195	1.00132
663.721876	0.998715
663.722557	0.999966
663.723239	1.000522
663.72392	0.999503
663.724601	0.999345
663.725282	0.999463
663.725622	0.999671
663.725963	0.999783
663.726644	0.999201
663.727325	0.999929
663.728006	1.000182
663.728687	1.000955
663.729368	0.999015
663.730049	1.001348
663.730731	1.000452
663.731412	1.000156
663.732093	0.999795
663.732774	0.99968
663.733455	0.999546
663.734136	1.000755
663.734817	1.000441
663.735498	0.999969
663.736179	1.001674
663.736861	0.999008
663.737542	1.000764
663.738223	1.001467
663.738904	0.999927
663.739585	0.999942
663.740266	1.000245
663.740947	0.999535
663.741628	1.000582
663.742309	1.000703
663.74299	0.999821
663.743672	1.000257
663.744353	0.999608
663.745034	1.001298
663.745715	0.999526
663.746055	0.999961
663.746396	0.999391
663.747077	1.000961
663.747758	0.999436
663.748439	0.99937
663.74912	0.999763
663.749801	0.999294
663.750482	1.000248
663.751164	0.999914
663.751845	1.000589
663.752526	0.998326
663.753207	0.999796
663.753888	1.000269
663.754569	0.999706
663.75525	1.000203
663.755931	0.999054
663.756612	1.000597
663.757293	0.998919
663.757975	0.999351
663.758656	1.00041
663.759337	0.999743
663.760018	1.000054
663.760699	0.99955
663.76138	0.998498
663.762061	1.00132
663.762742	1.000854
663.763423	0.998578
663.764104	1.000247
663.764786	0.999148
663.765467	0.999829
663.766148	0.999687
663.766488	0.999574
663.766829	0.999976
663.76751	1.000686
663.768191	0.998305
663.768872	0.998215
663.769553	0.998026
663.770234	0.999139
663.770915	0.999774
663.771597	0.999845
663.772278	1.000089
663.772959	0.999469
663.77364	0.999804
663.774321	0.999113
663.775002	1.000026
663.775683	0.999311
663.776364	0.999241
663.777045	0.99993
663.777726	0.999253
663.778408	0.999728
663.779089	1.001028
663.77977	1.000693
663.780451	1.00014
663.781132	0.999546
663.781813	1.000699
663.782494	0.999274
663.783175	0.999264
